window_0,window_1,window_2,window_3,window_4,window_5,window_6,window_7,window_8,window_9,window_10,window_11,window_12,window_13,window_14,window_15,window_16,window_17,window_18,window_19,window_20,window_21,window_22,window_23,window_24,window_25,window_26,window_27,window_28,window_29,window_30,window_31,window_32,window_33,window_34,window_35,window_36,window_37,window_38,window_39,window_40,window_41,window_42,window_43,window_44,window_45,window_46,window_47,window_48,window_49,window_50,window_51,window_52,window_53,window_54,window_55,window_56,window_57,window_58,window_59,window_60,window_61,window_62,window_63,window_64,window_65,window_66,window_67,window_68,window_69,window_70,window_71,window_72,window_73,window_74,window_75,window_76,window_77,window_78,window_79,window_80,window_81,window_82,window_83,window_84,window_85,window_86,window_87,window_88,window_89,window_90,window_91,window_92,window_93,window_94,window_95,window_96,window_97,window_98,predicted_cluster,Subtitles
0.986449528522725,0.9595367083638,0.919635029301649,0.867297878083763,0.803250436796007,0.728379071901101,0.643718374054571,0.55043604416761,0.449815853543635,0.343238934772869,0.232163684985273,0.118104583656124,0.0026102431170955,-0.112758978992519,-0.226453470060727,-0.336956619441141,-0.442806510041185,-0.542616721902712,-0.635095939330149,-0.719066072024916,-0.793478623980707,-0.857429071216449,-0.910169040344187,-0.951116114004337,-0.979861125819917,-0.996172846153989,-1.0,-0.99147059917128,-0.970888611950472,-0.938728033877923,-0.895624462773937,-0.842364318795663,-0.779871885745445,-0.709194382430111,-0.631485302122264,-0.547986283649617,-0.460007798951507,-0.368908958773131,-0.276076750268516,-0.182905027478093,-0.090773577837995,-0.0010275850465144,0.0850421991823338,0.166218274570982,0.241373920267168,0.309489170270312,0.36966500074709,0.421135522807262,0.463278006531486,0.495620596849712,0.517847618707846,0.529802407246551,0.531487637843492,0.523063170220913,0.504841459774463,0.477280627224586,0.440975314033801,0.396645485204156,0.345123372536565,0.287338779709748,0.224302995184229,0.157091579578314,0.0868263104844589,0.0146565794509705,-0.0582594571259157,-0.130773669267346,-0.201766385567431,-0.270164172431669,-0.334956678711626,-0.395212280623735,-0.450092282590447,-0.498863454224913,-0.54090871169184,-0.575735782659931,-0.602983727511309,-0.622427224848393,-0.633978566067138,-0.637687341254844,-0.633737836317895,-0.622444198444735,-0.604243463165993,-0.579686570807877,-0.54942753249521,-0.51421093553041,-0.474858004482371,-0.432251457243368,-0.387319414290321,-0.341018634119726,-0.2943173580827,-0.248178053469722,-0.20354034459941,-0.161304417844482,-0.122315178048492,-0.0873474207918012,-0.0570922676696074,-0.0321450904329559,-0.0129951248637211,-1.69470142056261e-05,0.006536046599513,0.0,Subtitles/subtitles_tt10525672.txt
-0.664619388149321,-0.671058791313835,-0.680570249878348,-0.692979266086674,-0.708057592933429,-0.725526928449352,-0.745063420991283,-0.766302913141271,-0.788846839934131,-0.812268686593873,-0.836120901935215,-0.859942156221559,-0.883264826683368,-0.905622590180919,-0.926558000702889,-0.945629929556959,-0.962420748228794,-0.976543137928766,-0.987646415748263,-0.995422275016378,-0.99960984676217,-1.0,-0.996438810694585,-0.988830142535682,-0.977137296849163,-0.961383703866101,-0.941652642927604,-0.918085994776196,-0.890882044626643,-0.860292369972567,-0.826617861826607,-0.790203942075866,-0.751435052637424,-0.710728503912596,-0.668527780473955,-0.625295410807997,-0.581505515135486,-0.537636150723977,-0.494161577604808,-0.451544569151525,-0.410228891541018,-0.370632073706544,-0.333138585038701,-0.298093531862312,-0.265796975710166,-0.236498966752616,-0.210395374575962,-0.187624586006619,-0.168265126048316,-0.15233424344983,-0.139787487179854,-0.130519284393629,-0.124364514580231,-0.121101058731083,-0.120453286819764,-0.122096431876818,-0.12566178471891,-0.130742630175265,-0.136900833656151,-0.143673976319637,-0.150582928083318,-0.157139740442021,-0.162855735608323,-0.167249664979154,-0.169855808407314,-0.170231886249039,-0.167966658663432,-0.162687091120813,-0.154064971467865,-0.141822872100722,-0.125739360687207,-0.105653374304039,-0.0814676846372742,-0.0531513958365887,-0.0207414314996259,0.0156570171399777,0.055871093681088,0.0996619252558271,0.14672729678992,0.196705314191465,0.24917900441806,0.303681785734349,0.35970372784464,0.416698509182138,0.474090967652352,0.531285131736237,0.587672611206722,0.642641220921275,0.695583707315307,0.745906445397782,0.79303797427165,0.836437241465796,0.875601430638311,0.91007325342805,0.939447594297061,0.963377406996256,0.981578772649296,0.993835042209091,1.0,2.0,Subtitles/subtitles_tt9737326.txt
0.622888621917447,0.632081018666603,0.645614382510047,0.663187140406207,0.684404956215718,0.708787225359074,0.735774998759641,0.764740210981537,0.794996066857404,0.825808422573059,0.856407981422157,0.886003111511304,0.913793082787466,0.93898151403027,0.960789817007327,0.978470424884975,0.991319595221084,0.998689584390044,1.0,0.994748150606331,0.982518227603091,0.96298917234104,0.935941101991855,0.901260190131804,0.858941922102358,0.809092670542038,0.751929562675965,0.687778637586461,0.617071318352029,0.540339250215529,0.458207581413688,0.371386787570573,0.28066316324752,0.186888124996494,0.0909664887586248,-0.0061560996038532,-0.103506388704417,-0.200097198871669,-0.294941343155499,-0.387065579300647,-0.475524379487271,-0.559413307563609,-0.637881799699642,-0.71014515377322,-0.775495545211886,-0.833311902257662,-0.883068491457059,-0.92434208432259,-0.956817598247298,-0.980292128531116,-0.994677313422854,-1.0,-0.996401205092819,-0.984133391894806,-0.963556108973438,-0.935130063694402,-0.899409726202594,-0.857034582686661,-0.808719177337498,-0.755242100872456,-0.697434099448429,-0.636165490980938,-0.572333086119011,-0.506846818239851,-0.440616290715403,-0.374537450308301,-0.309479592872242,-0.246272901608883,-0.185696709067734,-0.128468662015149,-0.0752349534380813,-0.0265617685266001,0.0170719282243876,0.05528015932455,0.0877741718310399,0.11436508848958,0.134964940240462,0.1495860737142,0.158338953244935,0.161428402467386,0.159148355330326,0.151875209963994,0.140059900906902,0.124218825380382,0.104923777278158,0.0827910580297138,0.0584699462564779,0.0326307179684791,0.0059524157925483,-0.0208894307232051,-0.0472349313738477,-0.0724516087119936,-0.095945625325351,-0.117172280919385,-0.135645607322808,-0.150946904460383,-0.162732077775558,-0.170737657255011,-0.174785399793343,1.0,Subtitles/subtitles_tt1673434.txt
0.989394760884553,0.968305505640898,0.93697307179554,0.895754717508962,0.845119387851779,0.785641508869016,0.717993398000113,0.642936399064395,0.561310868053623,0.474025152127783,0.382043718249323,0.28637459960823,0.188056337215174,0.0881446006393682,-0.0123013242509002,-0.112231991575679,-0.210621008457295,-0.306477821874309,-0.398859903556732,-0.486884166770005,-0.56973746088715,-0.646686003916956,-0.717083629419147,-0.780378742243224,-0.836119896998777,-0.88395993380253,-0.923658627335594,-0.955083827255847,-0.978211090210644,-0.993121825748252,-1.0,-0.99912746177524,-0.990877975367708,-0.975710062622655,-0.954158773390219,-0.926826518149464,-0.894373109117738,-0.857505166383147,-0.816965053372506,-0.773519511189428,-0.727948163963926,-0.681032067322987,-0.633542469439135,-0.586229948899494,-0.539814085959057,-0.494973813734446,-0.452338583729262,-0.412480465962949,-0.375907288134739,-0.343056900951348,-0.314292638261481,-0.289900021268818,-0.270084736146989,-0.25497189417158,-0.244606563334057,-0.238955540626728,-0.237910315094695,-0.241291153636104,-0.248852224674493,-0.260287659483982,-0.275238437351229,-0.29329996911043,-0.314030244059846,-0.336958397996609,-0.36159355519034,-0.387433794616742,-0.413975090712301,-0.44072008127382,-0.467186519856444,-0.492915277027962,-0.517477763986573,-0.540482663180983,-0.561581863491795,-0.580475512019769,-0.59691611033366,-0.610711599891748,-0.621727398984965,-0.629887371662238,-0.635173727390807,-0.637625868374433,-0.637338219202416,-0.634457090542382,-0.629176644642367,-0.621734045212763,-0.61240388757747,-0.601492016602242,-0.5893288496418,-0.576262329442046,-0.562650637469843,-0.548854801436521,-0.535231331785348,-0.522125020618691,-0.509862032976087,-0.498743414605845,-0.489039132502384,-0.480982754645774,-0.474766863747798,-0.470539286578382,-0.468400205841961,0.0,Subtitles/subtitles_tt11893274.txt
0.996533307788802,0.989589635956744,0.9791490196996,0.965183023707513,0.947656519881991,0.926529997400254,0.901762354905615,0.873314113769582,0.841150981643723,0.805247687076252,0.765591998967295,0.722188839210794,0.675064393126543,0.624270120300617,0.569886568274282,0.512026893167564,0.450839994779586,0.386513178928381,0.31927426670238,0.249393078788968,0.177182232989724,0.102997204268649,0.0272356090275492,-0.0496643114402058,-0.127226019418398,-0.204937817853573,-0.282256778128487,-0.358613426001358,-0.433417138875408,-0.506062193775831,-0.575934392390159,-0.642418177502661,-0.704904144339074,-0.762796840931977,-0.815522743795401,-0.862538289111531,-0.903337835407174,-0.937461431428715,-0.964502262675893,-0.984113651859468,-0.996015492404923,-1.0,-0.995936675011368,-0.983776378276235,-0.963554434178677,-0.935392687889505,-0.899500457997524,-0.856174341280299,-0.805796842824471,-0.748833821862596,-0.68583076128527,-0.617407886544478,-0.544254177311978,-0.4671203325194,-0.386810766012579,-0.304174725736752,-0.220096643879233,-0.135485838495387,-0.0512656986152057,0.031637505521886,0.112306037794397,0.18984218224306,0.263379641683655,0.332094689742438,0.395216918514409,0.452039427737161,0.501928307378798,0.544331273788538,0.578785329949948,0.604923332772503,0.622479364589325,0.631292821900619,0.63131115169026,0.622591184101378,0.605299029620431,0.579708528907756,0.546198263734652,0.50524715784432,0.457428716646547,0.403403974185665,0.343913234497368,0.279766712012631,0.211834191812394,0.141033845040544,0.0683203474241341,-0.005327540565084,-0.078919765009198,-0.151467968391598,-0.221998501519073,-0.289565279991345,-0.353262309172354,-0.412235705619775,-0.465695049401301,-0.512923910580376,-0.553289404267084,-0.586250641845165,-0.611365961115211,-0.628298834920263,-0.636822376101177,2.0,Subtitles/subtitles_tt11347146.txt
-0.419425462592104,-0.428950398833161,-0.443016665431796,-0.46136319620452,-0.483648991108531,-0.509459039123047,-0.538311533890234,-0.569666261328149,-0.602934018695476,-0.637486907150003,-0.672669324986203,-0.707809476706482,-0.742231204075047,-0.775265939473438,-0.806264579321872,-0.834609076097277,-0.859723551560226,-0.881084741138256,-0.898231589889205,-0.910773833921021,-0.918399417361832,-0.920880613698479,-0.9180787412352,-0.909947385232363,-0.89653406360304,-0.877980298482569,-0.854520082134247,-0.826476752091549,-0.794258316737032,-0.758351298254789,-0.719313184649327,-0.6777636058964,-0.634374370898904,-0.589858521409286,-0.544958576127675,-0.500434152509356,-0.457049165175801,-0.415558808027106,-0.376696532056734,-0.341161232380647,-0.30960485607513,-0.282620637087864,-0.260732155817007,-0.244383409068133,-0.233930061175605,-0.229632029338753,-0.231647535945088,-0.24002873814462,-0.254719020549896,-0.275552011044694,-0.302252352694996,-0.334438237091804,-0.371625676551572,-0.413234464896738,-0.458595749474355,-0.506961111074877,-0.557513023899981,-0.609376545089858,-0.661632062920771,-0.713328914952313,-0.763499672431287,-0.811174875391754,-0.855397994326932,-0.895240389195451,-0.929816034955547,-0.958295784834336,-0.979920948117814,-0.994015968317143,-1.0,-0.997397198191253,-0.985845552813652,-0.965104121878978,-0.935058540732801,-0.895724710244103,-0.847250594024868,-0.78991608314893,-0.72413091597867,-0.650430670155119,-0.569470873107859,-0.482019306143737,-0.388946604833852,-0.291215284607815,-0.189867344776221,-0.086010626258115,0.0191958822542129,0.124557578410195,0.228860395927387,0.330887335252437,0.429435134008104,0.523330833248417,0.611447996406578,0.692722342367036,0.766166562260212,0.830884101245452,0.88608170154073,0.931080521050974,0.965325662867127,0.988393974337921,1.0,0.0,Subtitles/subtitles_tt0430105.txt
0.99280935473881,0.978484662536,0.957138693464737,0.928939538902088,0.894109342553395,0.852922620970458,0.805704184224278,0.752826670005245,0.694707706998265,0.63180672590773,0.564621438976762,0.49368401124504,0.41955694910671,0.342828733950128,0.264109230769221,0.184024903615406,0.103213871591942,0.0223208407608564,-0.0580080511827742,-0.137130439332766,-0.2144129458945,-0.289236364395696,-0.361000773216338,-0.429130537591322,-0.493079159257628,-0.552333933246942,-0.606420371977985,-0.654906357791271,-0.697405986400849,-0.73358306541795,-0.763154234132252,-0.785891673115833,-0.801625374937186,-0.810244950328102,-0.811700947520911,-0.806005666149225,-0.79323345105933,-0.773520455585021,-0.747063868264824,-0.714120601592296,-0.675005446148665,-0.630088698330364,-0.579793274806615,-0.524591331776574,-0.465000411991295,-0.401579147311679,-0.334922549236752,-0.265656924304332,-0.19443445548551,-0.121927494613754,-0.0488226144586867,0.0241855277741416,0.0964004610075839,0.167130248166785,0.235693852884097,0.301427465385193,0.363690727314477,0.421872795265476,0.475398183403631,0.523732326812024,0.566386809055861,0.602924199942257,0.632962452534086,0.65617881213939,0.672313194212533,0.681170992834714,0.682625286647572,0.676618414745876,0.663162901039616,0.642341711912334,0.614307838567171,0.579283202196297,0.537556886961794,0.489482712662446,0.435476165805952,0.376010714533457,0.311613539377042,0.242860718096373,0.170371908765157,0.0948045807920777,0.0168478485986177,-0.0627840328232332,-0.143358447342239,-0.22413140571044,-0.304354673196329,-0.383282965983273,-0.460181144367875,-0.534331330435715,-0.605039878307024,-0.671644126232628,-0.733518861772566,-0.790082433988655,-0.840802450001951,-0.885200997371703,-0.922859338501271,-0.953422028618231,-0.976600414752864,-0.992175479487579,-1.0,2.0,Subtitles/subtitles_tt6338498.txt
-0.993527031765695,-0.980628708872298,-0.961399804496742,-0.935981348768461,-0.904559287969836,-0.867362721200135,-0.824661734998778,-0.776764861035309,-0.724016186253937,-0.666792148754613,-0.605498056149811,-0.540564366112842,-0.472442771292212,-0.401602132677531,-0.328524306843565,-0.253699913256066,-0.177624087990004,-0.100792269790032,-0.023696063404768,0.0531807764308392,0.129366199081171,0.20440351147003,0.277854795271699,0.349304055653517,0.41836007321696,0.484658934916923,0.547866224118223,0.60767885451134,0.663826537291638,0.716072875741941,0.764216086081812,0.808089348093371,0.84756079354013,0.882533144702001,0.91294301939981,0.938759922624311,0.959984948270789,0.976649217469781,0.988812082562351,0.996559127866626,1.0,0.999266101644884,0.994508183269003,0.985893867435264,0.973605139969812,0.95783584141591,0.938789190908188,0.916675372885726,0.891709214958114,0.864107982786152,0.834089315082943,0.801869318830174,0.76766084158993,0.731671934428167,0.69410451550692,0.655153240904002,0.615004585736389,0.5738361352505,0.531816082250829,0.489102924116759,0.445845349751028,0.402182304153151,0.358243215953313,0.314148371207297,0.270009415066023,0.225929961612894,0.182006291220812,0.138328114224595,0.094979379532959,0.0520391070105748,0.009582223031999,-0.0323196204733978,-0.0735972619271565,-0.114183297868029,-0.154011417698203,-0.193015818516921,-0.2311307109565,-0.268289924605809,-0.30442661918355,-0.339473105154009,-0.373360775006859,-0.406020143995456,-0.437380996788232,-0.46737263427699,-0.495924212742529,-0.52296516573733,-0.548425697437964,-0.57223733487281,-0.594333525365274,-0.614650264764716,-0.633126741577648,-0.649705981964948,-0.664335480736116,-0.6769678039422,-0.68756114943275,-0.69607985278153,-0.702494827278149,-0.706783928201248,-0.70893223330224,3.0,Subtitles/subtitles_tt16453244.txt
0.998896035171308,0.996646911136213,0.993171233461758,0.988349378160261,0.982026402384893,0.974015842105159,0.96410432721245,0.952056929344748,0.937623143989188,0.920543396355257,0.900555950316413,0.877404091569774,0.85084345020483,0.820649324209252,0.786623864142063,0.748602980301581,0.706462837198663,0.660125805966189,0.6095657534065,0.554812556575165,0.495955743962591,0.433147178271929,0.366602711280622,0.296602758065144,0.223491755693541,0.147676490059669,0.0696232935446115,-0.0101458646656041,-0.0910583548152315,-0.172496870108624,-0.253806340608662,-0.33430168400406,-0.413276284543906,-0.49001107786448,-0.563784107720728,-0.633880410985602,-0.699602079865642,-0.760278345236376,-0.8152755224246,-0.864006660715566,-0.905940740360618,-0.94061126588315,-0.967624111965863,-0.986664488048458,-0.99750289983216,-1.0,-0.994110236410019,-0.979884223563061,-0.957469782021302,-0.927111610369522,-0.889149574961905,-0.844015623762909,-0.792229351743753,-0.734392266205212,-0.671180820733922,-0.603338305941844,-0.531665703377862,-0.457011625745014,-0.380261481536885,-0.302326015178815,-0.224129384510605,-0.146596945797724,-0.0706429222648005,0.0028418646957806,0.0730020220392515,0.139029191991229,0.200173067057402,0.25575164844443,0.305160593405746,0.347881509615982,0.383489069486653,0.411656834147244,0.432161695381343,0.444886863851065,0.449823353164662,0.447069931422811,0.436831534485558,0.419416157991536,0.395230267787884,0.364772790548321,0.328627767630189,0.287455775323059,0.241984233262935,0.192996739640302,0.141321586656719,0.0878196222534433,0.0333716342504224,-0.0211345594636393,-0.0748171262792046,-0.126813149380211,-0.176291283937294,-0.222463953212841,-0.264598905315936,-0.302029960540793,-0.334166790973026,-0.360503588179519,-0.380626491098967,-0.394219664477123,-0.401069938069926,1.0,Subtitles/subtitles_tt13323118.txt
0.987379648050683,0.962318091839083,0.925170957328852,0.87646505059914,0.816890511624184,0.747290539470129,0.668648845325555,0.58207502430653,0.488788068553449,0.390098272278732,0.2873878036986,0.182090238815763,0.0756693675060311,-0.0304024069354049,-0.134665747874696,-0.235695817406017,-0.332123137071851,-0.422653563177991,-0.50608707673366,-0.581335106729044,-0.647436128442006,-0.70356930538194,-0.749065973909282,-0.783418803038111,-0.806288497913357,-0.817507953392047,-0.817083803458365,-0.805195352253582,-0.78219091268132,-0.74858161823267,-0.705032812249046,-0.652353155706584,-0.591481629194906,-0.52347263654213,-0.449479446018939,-0.370736229801093,-0.288538983005159,-0.204225619824136,-0.119155555835649,-0.0346890922664347,0.047833080220488,0.127109943810849,0.201899475535359,0.271036935404902,0.333451844434164,0.388183397875231,0.434394084456324,0.471381311387106,0.49858686688747,0.515604086511744,0.52218262602644,0.518230781478716,0.503815335765754,0.479158949871999,0.444635155369899,0.400761042176458,0.348187771336419,0.287689076203508,0.22014794628994,0.146541715770839,0.0679258027354934,-0.0145836345999484,-0.0998278426708209,-0.186624124981739,-0.273784702203806,-0.360135478170356,-0.444534412973378,-0.525889212089347,-0.603174052798261,-0.675445085895155,-0.741854471551577,-0.801662732823162,-0.854249238316437,-0.89912065646852,-0.935917257256722,-0.964416972403027,-0.984537161703546,-0.996334070407899,-1.0,-0.995858251690531,-0.984355937831751,-0.966054790733842,-0.941620130452706,-0.911808182520996,-0.877451962840313,-0.839445969626633,-0.798729941044747,-0.756271951685628,-0.71305113110571,-0.67004029310351,-0.628188765174727,-0.588405703655351,-0.551544171501998,-0.518386242612046,-0.489629379267968,-0.465874307982955,-0.447614594075295,-0.435228087111621,-0.428970378390691,0.0,Subtitles/subtitles_tt0896798.txt
